review_group,review_order,image_file,mask_file,tta_overall_dice,no_tta_overall_dice,tta_minus_no_tta,auto_hint,manual_error_type,gt_reliable,prediction_medically_plausible,suggest_fix_label,reviewer,notes,tta_panel_package_path,no_tta_panel_package_path,tta_rank_by_worst,tta_overall_jaccard,no_tta_overall_jaccard,class_0_dice,class_0_jaccard,class_0_fp_pixels,class_0_fn_pixels,class_0_true_pixels,class_0_pred_pixels,class_0_prob_mean,class_1_dice,class_1_jaccard,class_1_fp_pixels,class_1_fn_pixels,class_1_true_pixels,class_1_pred_pixels,class_1_prob_mean,class_2_dice,class_2_jaccard,class_2_fp_pixels,class_2_fn_pixels,class_2_true_pixels,class_2_pred_pixels,class_2_prob_mean,class_3_dice,class_3_jaccard,class_3_fp_pixels,class_3_fn_pixels,class_3_true_pixels,class_3_pred_pixels,class_3_prob_mean,tta_panel_available,no_tta_panel_available
03_class2_hard,8,18_219_208_50_7_jpg.rf.9c206cc9c51976566adb31964a912234.jpg,18_219_208_50_7_jpg.rf.9c206cc9c51976566adb31964a912234.npz,1.2351777933794399E-10,5.6433410028366902E-11,6.70843693095779E-11,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\008_tta_018_dice_0.0000_18_219_208_50_7_jpg.rf.9c206cc9c51976566adb31964a912234.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\008_no_tta_008_dice_0.0000_18_219_208_50_7_jpg.rf.9c206cc9c51976566adb31964a912234.jpg,18,1.2351777933794399E-10,5.6433410028366902E-11,1,1,0,0,0,0,2.6380700000000002E-4,1,1,0,0,0,0,3.77809E-4,1.2351777933794399E-10,1.2351777933794399E-10,0,8096,8096,0,1.0820313356816699E-2,1,1,0,0,0,0,3.7569600000000002E-4,yes,yes
03_class2_hard,9,18_217_217_64_23_jpg.rf.f719b993024ad8ab816629426b394ba6.jpg,18_217_217_64_23_jpg.rf.f719b993024ad8ab816629426b394ba6.npz,1.2650221148380299E-10,0.17031739652156799,-0.17031739600000001,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\009_tta_019_dice_0.0000_18_217_217_64_23_jpg.rf.f719b993024ad8ab816629426b394ba6.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\009_no_tta_050_dice_0.1703_18_217_217_64_23_jpg.rf.f719b993024ad8ab816629426b394ba6.jpg,19,1.2650221148380299E-10,9.3085758000000005E-2,1,1,0,0,0,0,2.39874E-4,1,1,0,0,0,0,4.81824E-4,1.2650221148380299E-10,1.2650221148380299E-10,0,7905,7905,0,3.4776210000000002E-3,1,1,0,0,0,0,3.74039E-4,yes,yes
03_class2_hard,10,18_219_206_47_11_jpg.rf.8579f1db5fdbf16323f63367e7fdef60.jpg,18_219_206_47_11_jpg.rf.8579f1db5fdbf16323f63367e7fdef60.npz,1.4120304925313501E-10,2.3525960000000002E-3,-2.3525949999999999E-3,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\010_tta_022_dice_0.0000_18_219_206_47_11_jpg.rf.8579f1db5fdbf16323f63367e7fdef60.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\010_no_tta_034_dice_0.0024_18_219_206_47_11_jpg.rf.8579f1db5fdbf16323f63367e7fdef60.jpg,22,1.4120304925313501E-10,1.1776829999999999E-3,1,1,0,0,0,0,2.56032E-4,1,1,0,0,0,0,4.8349500000000002E-4,1.4120304925313501E-10,1.4120304925313501E-10,1014,6068,6068,1014,1.3043404999999999E-2,1,1,0,0,0,0,3.7063599999999998E-4,yes,yes
03_class2_hard,11,18_217_217_55_27_jpg.rf.c8c6793df4c6cec985c6a6d41de79679.jpg,18_217_217_55_27_jpg.rf.c8c6793df4c6cec985c6a6d41de79679.npz,1.4841199102999499E-10,0.52572172880172696,-0.52572172900000003,D_check_TTA_harm,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\011_tta_026_dice_0.0000_18_217_217_55_27_jpg.rf.c8c6793df4c6cec985c6a6d41de79679.jpg,,26,1.4841199102999499E-10,0.35659599304199202,1,1,0,0,0,0,2.2651600000000001E-4,1,1,0,0,0,0,4.9385200000000003E-4,1.4841199102999499E-10,1.4841199102999499E-10,0,6738,6738,0,4.7746300000000002E-3,1,1,0,0,0,0,3.6106300000000001E-4,yes,no
03_class2_hard,12,16_224_101_110_46_jpg.rf.d81abddbf53d16a14492824d98ee6c69.jpg,16_224_101_110_46_jpg.rf.d81abddbf53d16a14492824d98ee6c69.npz,1.5163002797802201E-10,1.5163002797802201E-10,0,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\012_tta_027_dice_0.0000_16_224_101_110_46_jpg.rf.d81abddbf53d16a14492824d98ee6c69.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\012_no_tta_026_dice_0.0000_16_224_101_110_46_jpg.rf.d81abddbf53d16a14492824d98ee6c69.jpg,27,1.5163002797802201E-10,1.5163002797802201E-10,1,1,0,0,0,0,2.1472200000000001E-4,1,1,0,0,0,0,5.1236800000000002E-4,1.5163002797802201E-10,1.5163002797802201E-10,0,6595,6595,0,7.2819570000000004E-3,1,1,0,0,0,0,3.70403E-4,yes,yes
03_class2_hard,13,18_219_208_49_8_jpg.rf.26a93d179bb3294982c01ce7e7a41dcd.jpg,18_219_208_49_8_jpg.rf.26a93d179bb3294982c01ce7e7a41dcd.npz,1.53327198160191E-10,1.53327198160191E-10,0,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\013_tta_028_dice_0.0000_18_219_208_49_8_jpg.rf.26a93d179bb3294982c01ce7e7a41dcd.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\013_no_tta_027_dice_0.0000_18_219_208_49_8_jpg.rf.26a93d179bb3294982c01ce7e7a41dcd.jpg,28,1.53327198160191E-10,1.53327198160191E-10,1,1,0,0,0,0,2.6274399999999998E-4,1,1,0,0,0,0,4.5356699999999999E-4,1.53327198160191E-10,1.53327198160191E-10,0,6522,6522,0,1.4949338E-2,1,1,0,0,0,0,4.0348400000000001E-4,yes,yes
03_class2_hard,14,16_224_606_183_17_jpg.rf.9dbff09ae04884e51ba929474514b246.jpg,16_224_606_183_17_jpg.rf.9dbff09ae04884e51ba929474514b246.npz,1.5349194137925699E-10,0.266124486923217,-0.26612448700000002,D_check_TTA_harm,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\014_tta_029_dice_0.0000_16_224_606_183_17_jpg.rf.9dbff09ae04884e51ba929474514b246.jpg,,29,1.5349194137925699E-10,0.153485342860221,1,1,0,0,0,0,2.5277399999999999E-4,1,1,0,0,0,0,4.4187499999999999E-4,1.5349194137925699E-10,1.5349194137925699E-10,413,6102,6102,413,4.548435E-3,1,1,0,0,0,0,3.4562500000000001E-4,yes,no
03_class2_hard,15,18_219_208_47_23_jpg.rf.d810af158793a9a6def617ab06576dd3.jpg,18_219_208_47_23_jpg.rf.d810af158793a9a6def617ab06576dd3.npz,1.4585764540608799E-10,1.4048889829254501E-10,5.3687471135432897E-12,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\015_tta_023_dice_0.0000_18_219_208_47_23_jpg.rf.d810af158793a9a6def617ab06576dd3.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\015_no_tta_023_dice_0.0000_18_219_208_47_23_jpg.rf.d810af158793a9a6def617ab06576dd3.jpg,23,1.4585764540608799E-10,1.4048889829254501E-10,1.3297872802908701E-9,1.3297872802908701E-9,752,0,0,752,1.3841603882610701E-2,1,1,0,0,0,0,4.26286E-4,1.63826993637705E-10,1.63826993637705E-10,2399,3705,3705,2399,1.0323745E-2,1,1,0,0,0,0,3.8743000000000002E-4,yes,yes
03_class2_hard,16,17_209_102_7_20_jpg.rf.4a5f66fe8e059247765f7a15a2c05d1a.jpg,17_209_102_7_20_jpg.rf.4a5f66fe8e059247765f7a15a2c05d1a.npz,1.91828122830806E-10,0.42364680767059298,-0.42364680700000001,D_check_TTA_harm,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\016_tta_032_dice_0.0000_17_209_102_7_20_jpg.rf.4a5f66fe8e059247765f7a15a2c05d1a.jpg,,32,1.91828122830806E-10,0.26875120401382402,1,1,0,0,0,0,2.2211E-4,1,1,0,0,0,0,4.8924400000000001E-4,1.91828122830806E-10,1.91828122830806E-10,0,5213,5213,0,2.2475730000000001E-3,1,1,0,0,0,0,3.5291899999999999E-4,yes,no
03_class2_hard,17,18_219_208_52_25_jpg.rf.01e9383a1102c9e384ce0e013dfcd7ab.jpg,18_219_208_52_25_jpg.rf.01e9383a1102c9e384ce0e013dfcd7ab.npz,2.2356359818953499E-10,2.2356359818953499E-10,0,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\017_tta_033_dice_0.0000_18_219_208_52_25_jpg.rf.01e9383a1102c9e384ce0e013dfcd7ab.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\017_no_tta_029_dice_0.0000_18_219_208_52_25_jpg.rf.01e9383a1102c9e384ce0e013dfcd7ab.jpg,33,2.2356359818953499E-10,2.2356359818953499E-10,1,1,0,0,0,0,2.5111600000000001E-4,1,1,0,0,0,0,3.9766900000000002E-4,2.2356359818953499E-10,2.2356359818953499E-10,0,4473,4473,0,4.8498399999999999E-4,1,1,0,0,0,0,3.82605E-4,yes,yes
03_class2_hard,18,18_219_208_49_21_jpg.rf.758f8a1ddb3ed57e97a0f14e9d262981.jpg,18_219_208_49_21_jpg.rf.758f8a1ddb3ed57e97a0f14e9d262981.npz,3.3602151616740602E-10,8.2747204921407302E-11,2.5327431124599799E-10,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\018_tta_037_dice_0.0000_18_219_208_49_21_jpg.rf.758f8a1ddb3ed57e97a0f14e9d262981.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\018_no_tta_012_dice_0.0000_18_219_208_49_21_jpg.rf.758f8a1ddb3ed57e97a0f14e9d262981.jpg,37,3.3602151616740602E-10,8.2747204921407302E-11,1,1,0,0,0,0,9.6753310000000006E-3,1,1,0,0,0,0,4.51058E-4,3.3602151616740602E-10,3.3602151616740602E-10,0,2976,2976,0,8.1709509999999992E-3,1,1,0,0,0,0,4.2132900000000002E-4,yes,yes
03_class2_hard,19,17_209_102_6_26_jpg.rf.8474901f98f2d28915a3bcf1363dfac2.jpg,17_209_102_6_26_jpg.rf.8474901f98f2d28915a3bcf1363dfac2.npz,1.0427528992295199E-2,3.49406004129804E-10,1.04275286428892E-2,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\019_tta_039_dice_0.0104_17_209_102_6_26_jpg.rf.8474901f98f2d28915a3bcf1363dfac2.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\019_no_tta_033_dice_0.0000_17_209_102_6_26_jpg.rf.8474901f98f2d28915a3bcf1363dfac2.jpg,39,5.2410900000000003E-3,3.49406004129804E-10,1,1,0,0,0,0,2.21521E-4,1,1,0,0,0,0,5.3922300000000002E-4,1.0427528992295199E-2,5.2410900000000003E-3,0,2847,2862,15,4.8174059999999998E-3,1,1,0,0,0,0,3.69663E-4,yes,yes
03_class2_hard,20,17_209_102_6_30_jpg.rf.ec7a893c9423a9fe8922f3e4ec021293.jpg,17_209_102_6_30_jpg.rf.ec7a893c9423a9fe8922f3e4ec021293.npz,1.4657980762422E-2,5.3223867000000001E-2,-3.8565886000000001E-2,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\020_tta_040_dice_0.0147_17_209_102_6_30_jpg.rf.ec7a893c9423a9fe8922f3e4ec021293.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\020_no_tta_039_dice_0.0532_17_209_102_6_30_jpg.rf.ec7a893c9423a9fe8922f3e4ec021293.jpg,40,7.3831010000000004E-3,2.7339490000000001E-2,1,1,0,0,0,0,2.3809699999999999E-4,1,1,0,0,0,0,4.8619100000000002E-4,1.4657980762422E-2,7.3831010000000004E-3,1752,6718,6781,1815,2.35193967819213E-2,1,1,0,0,0,0,3.86812E-4,yes,yes
03_class2_hard,21,17_234_212_75_30_jpg.rf.603fa53c4bbc5886d7b8fc19c7aed559.jpg,17_234_212_75_30_jpg.rf.603fa53c4bbc5886d7b8fc19c7aed559.npz,6.2248412519693298E-2,8.9664473999999994E-2,-2.7416062000000001E-2,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\021_tta_043_dice_0.0622_17_234_212_75_30_jpg.rf.603fa53c4bbc5886d7b8fc19c7aed559.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\021_no_tta_043_dice_0.0897_17_234_212_75_30_jpg.rf.603fa53c4bbc5886d7b8fc19c7aed559.jpg,43,3.2124042999999998E-2,4.6936504542827599E-2,1,1,0,0,0,0,2.4034100000000001E-4,1,1,0,0,0,0,4.9601099999999998E-4,6.2248412519693298E-2,3.2124042999999998E-2,4,22593,23343,754,2.4438624999999999E-2,1,1,0,0,0,0,3.7487700000000002E-4,yes,yes
03_class2_hard,22,18_217_218_52_28_jpg.rf.e264348e72524fd9bfbeb64db1f3e1d1.jpg,18_217_218_52_28_jpg.rf.e264348e72524fd9bfbeb64db1f3e1d1.npz,6.2333036214113201E-2,0.109777264297008,-4.7444227999999998E-2,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\022_tta_044_dice_0.0623_18_217_218_52_28_jpg.rf.e264348e72524fd9bfbeb64db1f3e1d1.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\022_no_tta_046_dice_0.1098_18_217_218_52_28_jpg.rf.e264348e72524fd9bfbeb64db1f3e1d1.jpg,44,3.2169119000000003E-2,5.8076362999999999E-2,1,1,0,0,0,0,2.4526300000000001E-4,1,1,0,0,0,0,4.8626300000000002E-4,6.2333036214113201E-2,3.2169119000000003E-2,4176,8460,8880,4596,2.94525027275085E-2,1,1,0,0,0,0,3.8470900000000001E-4,yes,yes
03_class2_hard,23,18_217_212_55_2_jpg.rf.429e1a907d4fd09b0516c0cf959f6785.jpg,18_217_212_55_2_jpg.rf.429e1a907d4fd09b0516c0cf959f6785.npz,0.15199258923530501,1.3267878462563901E-10,0.15199258900000001,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\023_tta_045_dice_0.1520_18_217_212_55_2_jpg.rf.429e1a907d4fd09b0516c0cf959f6785.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\023_no_tta_020_dice_0.0000_18_217_212_55_2_jpg.rf.429e1a907d4fd09b0516c0cf959f6785.jpg,45,8.2246742999999997E-2,1.3267878462563901E-10,1,1,0,0,0,0,2.6289299999999999E-4,1,1,0,0,0,0,4.4061099999999999E-4,0.15199258923530501,8.2246742999999997E-2,2861,4459,5115,3517,2.6999041438102701E-2,1,1,0,0,0,0,4.0821999999999999E-4,yes,yes
03_class2_hard,24,18_217_217_53_7_jpg.rf.90981208c4c9d68dc01dee098e37672a.jpg,18_217_217_53_7_jpg.rf.90981208c4c9d68dc01dee098e37672a.npz,0.16428324580192499,0.18084964156150801,-1.6566396000000001E-2,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\024_tta_047_dice_0.1643_18_217_217_53_7_jpg.rf.90981208c4c9d68dc01dee098e37672a.jpg,,47,8.9492700999999994E-2,9.9414348999999999E-2,1,1,0,0,0,0,2.4060299999999999E-4,1,1,0,0,0,0,5.1294600000000002E-4,0.16428324580192499,8.9492700999999994E-2,10020,9382,11289,11927,5.3732354000000003E-2,1,1,0,0,0,0,3.9413300000000002E-4,yes,no
03_class2_hard,25,16_224_603_160_51_jpg.rf.8bd1b0196d14aab81ab1996f708b89d9.jpg,16_224_603_160_51_jpg.rf.8bd1b0196d14aab81ab1996f708b89d9.npz,0.18369531631469699,8.4210527440120496E-11,0.18369531623048599,B_or_C_check_class2,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\025_tta_050_dice_0.1837_16_224_603_160_51_jpg.rf.8bd1b0196d14aab81ab1996f708b89d9.jpg,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\025_no_tta_013_dice_0.0000_16_224_603_160_51_jpg.rf.8bd1b0196d14aab81ab1996f708b89d9.jpg,50,0.10113684087991701,8.4210527440120496E-11,1,1,0,0,0,0,2.4873400000000002E-4,1,1,0,0,0,0,5.00096E-4,0.18369531631469699,0.10113684087991701,0,10674,11875,1201,7.2018430000000003E-3,1,1,0,0,0,0,3.51288E-4,yes,yes
03_class2_hard,26,16_224_603_160_52_jpg.rf.4330192f0b514c6eba2b75f6827f4138.jpg,16_224_603_160_52_jpg.rf.4330192f0b514c6eba2b75f6827f4138.npz,0.215260550379753,0.27935123443603499,-6.4090683999999995E-2,B_or_C_check_class2,,,,,,,,,51,0.120611749589443,0.16235227882861999,1,1,0,0,0,0,2.5310600000000001E-4,1,1,0,0,0,0,4.8899200000000005E-4,0.215260550379753,0.120611749589443,3846,8804,10539,5581,1.9125245999999999E-2,1,1,0,0,0,0,3.7048400000000003E-4,no,no
03_class2_hard,27,18_217_218_52_19_jpg.rf.da1105a5715869b41a541300b146a345.jpg,18_217_218_52_19_jpg.rf.da1105a5715869b41a541300b146a345.npz,0.22464910149574199,0.428246289491653,-0.20359718800000001,D_check_TTA_harm,,,,,,,,,52,0.12653785943984899,0.27246397733688299,1,1,0,0,0,0,2.4401800000000001E-4,1,1,0,0,0,0,5.2869699999999996E-4,0.22464910149574199,0.12653785943984899,6048,15606,18743,9185,4.8625904999999997E-2,1,1,0,0,0,0,4.2047800000000001E-4,no,no
03_class2_hard,28,18_217_217_62_6_jpg.rf.dd40d309dbb000f607302c82566a2827.jpg,18_217_217_62_6_jpg.rf.dd40d309dbb000f607302c82566a2827.npz,0.25581115484237599,4.3485370000000002E-2,0.212325785309076,B_or_C_check_class2,,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\028_no_tta_038_dice_0.0435_18_217_217_62_6_jpg.rf.dd40d309dbb000f607302c82566a2827.jpg,54,0.146664828062057,2.2225935012102099E-2,1,1,0,0,0,0,2.4624199999999998E-4,1,1,0,0,0,0,4.6755400000000002E-4,0.25581115484237599,0.146664828062057,4495,7863,9987,6619,3.1154233999999999E-2,1,1,0,0,0,0,4.1432799999999999E-4,no,yes
03_class2_hard,29,18_217_217_55_17_jpg.rf.617ef63e9b0b66890a091f00150dd362.jpg,18_217_217_55_17_jpg.rf.617ef63e9b0b66890a091f00150dd362.npz,0.25808927416801403,0.324343591928482,-6.6254318000000006E-2,B_or_C_check_class2,,,,,,,,,55,0.14816446602344499,0.19356210529804199,1,1,0,0,0,0,2.4326E-4,1,1,0,0,0,0,4.71943E-4,0.25808927416801403,0.14816446602344499,2718,14685,17712,5745,2.6048336178064301E-2,1,1,0,0,0,0,4.1700899999999998E-4,no,no
03_class2_hard,30,18_217_218_57_16_jpg.rf.8453040828a61285544f80ab328be522.jpg,18_217_218_57_16_jpg.rf.8453040828a61285544f80ab328be522.npz,0.26413398981094299,9.9436618000000004E-2,0.164697371423244,B_or_C_check_class2,,,,,,,,E:\project\ORO\runsTemp\manual_review_package_20260724\images\03_class2_hard\030_no_tta_045_dice_0.0994_18_217_218_57_16_jpg.rf.8453040828a61285544f80ab328be522.jpg,56,0.152162656188011,5.2319549E-2,1,1,0,0,0,0,2.4182899999999999E-4,1,1,0,0,0,0,5.1293599999999997E-4,0.26413398981094299,0.152162656188011,5682,865,2040,6857,4.6315737000000003E-2,1,1,0,0,0,0,4.3791499999999998E-4,no,yes
