sample_index,image_file,original_overall_dice,original_macro_class_dice,ignore_class_macro_dice,original_overall_jaccard,original_macro_class_jaccard,ignore_class_macro_jaccard
433,15_242_208_19_8_jpg.rf.5fb77c12e1beabb429d523bf5a166be1.jpg,1.201489879809614e-10,0.75,0.6666666667067164,1.201489879809614e-10,0.75,0.6666666667067164
515,18_237_201_54_23_jpg.rf.ea40bdb839fb751855303f63a8799345.jpg,1.390047243976511e-10,0.75,0.6666666667130016,1.390047243976511e-10,0.75,0.6666666667130016
338,15_242_212_21_18_jpg.rf.4ae76912c424e7d0af66547c399bdec2.jpg,1.3923698305440269e-10,0.75,0.666666666713079,1.3923698305440269e-10,0.75,0.666666666713079
647,16_253_308_22_4_jpg.rf.ef9c649ffcc6a336a384d207682ed7b8.jpg,1.470588234520065e-10,0.75,0.6666666667156863,1.470588234520065e-10,0.75,0.6666666667156863
660,16_256_202_21_13_jpg.rf.201efadecc0e06839292fd761b6639ff.jpg,1.477759720147631e-10,0.75,0.6666666667159253,1.477759720147631e-10,0.75,0.6666666667159253
111,19_212_E1202_20_3_jpg.rf.291a527581aa38d11fa1bd33646a1b46.jpg,1.5644555095839507e-10,0.75,0.6666666667188151,1.5644555095839507e-10,0.75,0.6666666667188151
604,18_219_206_53_21_jpg.rf.f7896ecea2d6193ad842ce21e32614c3.jpg,5.339883743515905e-11,0.5,0.6666666667295479,5.339883743515905e-11,0.5,0.6666666667295479
95,15_242_212_17_7_jpg.rf.8f8295a83cf29f3273b6de9443c7840a.jpg,3.124999981007903e-10,0.75,0.6666666667708333,3.124999981007903e-10,0.75,0.6666666667708333
174,18_211_205_6_15_jpg.rf.537f45cc11c8485a5597bf95c8a72dae.jpg,3.2679739470076186e-10,0.75,0.6666666667755992,3.2679739470076186e-10,0.75,0.6666666667755992
785,15_242_208_18_11_jpg.rf.e0282f1843d979a57b1d6aa2140139f6.jpg,3.3046926306568025e-10,0.75,0.6666666667768231,3.3046926306568025e-10,0.75,0.6666666667768231
429,17_228_803_192_14_jpg.rf.f23b68987f8ccc0330bba7e303a9f24d.jpg,0.019560428336262703,0.7548900842666626,0.6731868094454209,0.009876810945570469,0.7524691820144653,0.6699589369818568
430,206_4_21_24_jpg.rf.3311958c84e32f4e25261561619297fb.jpg,0.06449437886476517,0.7661235928535461,0.6881647929549217,0.033321723341941833,0.7583304047584534,0.6777739077806473
57,18_211_206_23_24_jpg.rf.98a604c3c6f7208d5c71607f96eb6f8f.jpg,0.07635810226202011,0.7690895199775696,0.6921193674206734,0.03969455137848854,0.7599236369132996,0.6798981837928295
54,19_212_E1202_18_3_jpg.rf.7223de565978f12f274a5fa46c20af6a.jpg,0.13442230224609375,0.7836055755615234,0.7114741007486979,0.07205398380756378,0.7680134773254395,0.6906846612691879
786,19_212_E1202_19_2_jpg.rf.51fa2352272b2020f67c4ccb8e098005.jpg,0.15540540218353271,0.7888513803482056,0.7184684673945109,0.0842490866780281,0.7710622549057007,0.6947496955593427
72,15_242_211_21_20_jpg.rf.482d0c3be91eb6878ccc8f0bb5ab8cb9.jpg,0.166706383228302,0.7916765809059143,0.7222354610761007,0.09093272686004639,0.772733211517334,0.6969775756200155
